"Date","Price","Open","High","Low","Vol.","Change %"
"07/13/2014","9,249.78","9,237.53","9,261.90","9,199.74","","0.22%"
"07/06/2014","9,229.87","9,189.05","9,312.25","9,171.58","","0.27%"
"06/29/2014","9,205.12","9,217.61","9,264.44","9,172.53","","-0.46%"
"06/22/2014","9,247.45","9,238.75","9,267.06","9,184.92","","-0.26%"
"06/15/2014","9,271.94","9,363.60","9,364.23","9,233.44","","-1.35%"
"06/08/2014","9,398.85","9,328.17","9,415.06","9,311.37","","0.65%"
"06/01/2014","9,338.38","9,495.53","9,511.60","9,316.38","","-1.65%"
"05/25/2014","9,494.79","9,366.49","9,494.79","9,330.82","","0.10%"
"05/18/2014","9,485.55","9,452.05","9,485.55","9,419.17","","0.38%"
"05/11/2014","9,449.30","9,458.26","9,486.53","9,428.97","","-0.06%"
"05/04/2014","9,455.10","9,503.08","9,503.85","9,389.47","","-0.31%"
"04/27/2014","9,484.14","9,514.57","9,514.58","9,453.91","","-0.33%"
"04/20/2014","9,515.48","9,556.76","9,571.15","9,474.38","","-0.41%"
"04/13/2014","9,555.05","9,563.11","9,575.39","9,492.03","","-0.47%"
"04/06/2014","9,600.22","9,519.37","9,600.22","9,503.35","","0.82%"
"03/30/2014","9,522.21","9,557.44","9,578.01","9,492.66","","-0.68%"
"03/23/2014","9,587.03","9,591.03","9,648.36","9,537.35","","0.11%"
"03/16/2014","9,576.30","9,571.92","9,604.65","9,540.52","","0.05%"
"03/09/2014","9,571.64","9,551.93","9,589.70","9,504.55","","0.29%"
"03/02/2014","9,544.10","9,405.73","9,579.00","9,402.78","","1.08%"
"02/23/2014","9,442.36","9,226.12","9,442.36","9,208.13","","1.98%"
"02/16/2014","9,258.73","9,205.52","9,258.73","9,156.07","","0.58%"
"02/09/2014","9,205.78","9,123.46","9,205.78","9,102.71","","0.62%"
"02/02/2014","9,148.89","9,126.60","9,169.23","9,081.57","","0.30%"
"01/26/2014","9,121.28","9,131.38","9,165.61","9,098.71","","0.01%"
"01/19/2014","9,120.19","9,182.55","9,194.84","9,088.38","","-0.76%"
"01/12/2014","9,190.08","9,088.63","9,190.08","9,076.28","","1.22%"
"01/05/2014","9,079.10","9,162.89","9,271.02","9,079.10","","-0.82%"
"12/29/2013","9,154.17","9,230.54","9,230.73","9,069.63","","-0.60%"
"12/22/2013","9,209.80","9,270.72","9,299.13","9,203.91","","-0.75%"
"12/15/2013","9,279.48","9,306.56","9,367.56","9,269.68","","-0.39%"
"12/08/2013","9,315.57","9,235.06","9,341.26","9,194.57","","0.81%"
"12/01/2013","9,240.41","9,259.18","9,353.22","9,240.39","","-0.24%"
"11/24/2013","9,262.49","9,119.52","9,332.72","9,114.01","","1.12%"
"11/17/2013","9,159.77","9,222.94","9,253.27","9,136.10","","-0.97%"
"11/10/2013","9,249.18","9,295.57","9,318.96","9,187.72","","-0.50%"
"11/03/2013","9,295.56","9,308.50","9,356.07","9,242.37","","-0.28%"
"10/27/2013","9,322.10","9,208.30","9,497.98","9,197.63","","1.08%"
"10/20/2013","9,222.30","8,881.38","9,222.30","8,824.06","","3.84%"
"10/13/2013","8,881.61","8,854.11","8,881.61","8,805.14","","0.53%"
"10/06/2013","8,835.01","8,714.51","9,005.81","8,672.54","","1.38%"
"09/29/2013","8,714.66","8,677.69","8,714.66","8,590.93","","0.39%"
"09/22/2013","8,680.70","8,402.29","8,815.14","8,366.63","","3.09%"
"09/15/2013","8,420.87","8,432.88","8,477.74","8,358.10","","-0.50%"
"09/08/2013","8,463.50","8,472.47","8,477.13","8,393.31","","-0.11%"
"09/01/2013","8,473.20","8,407.03","8,478.50","8,389.80","","0.71%"
"08/25/2013","8,413.72","8,451.76","8,472.18","8,334.51","","-0.70%"
"08/18/2013","8,473.16","8,463.95","8,494.28","8,412.27","","-0.39%"
"08/11/2013","8,506.54","8,534.68","8,575.67","8,463.97","","-0.27%"
"08/04/2013","8,529.99","8,541.62","8,578.10","8,476.59","","-0.47%"
"07/28/2013","8,570.01","8,650.99","8,650.99","8,544.51","","-1.02%"
"07/21/2013","8,658.45","8,712.41","8,716.38","8,548.74","","-1.43%"
"07/14/2013","8,784.14","8,717.59","8,784.16","8,665.67","","0.79%"
"07/07/2013","8,715.47","8,654.79","8,715.47","8,601.89","","0.60%"
"06/30/2013","8,663.71","8,732.11","8,809.64","8,609.83","","-1.46%"
"06/23/2013","8,792.15","8,843.87","8,956.19","8,745.91","","-0.78%"
"06/16/2013","8,860.91","8,712.53","8,959.10","8,660.71","","1.84%"
"06/09/2013","8,700.99","8,828.35","8,828.35","8,670.63","","-1.42%"
"06/02/2013","8,826.53","8,902.47","8,906.31","8,805.69","","-0.90%"
"05/26/2013","8,906.65","8,791.53","8,906.65","8,727.85","","1.08%"
"05/19/2013","8,811.42","9,019.32","9,077.16","8,782.60","","-2.40%"
"05/12/2013","9,027.69","9,230.06","9,254.54","9,027.57","","-2.06%"
"05/05/2013","9,217.89","9,184.47","9,279.85","9,165.87","","0.19%"
"04/28/2013","9,200.41","9,239.49","9,258.21","9,052.69","","-0.42%"
"04/21/2013","9,238.78","9,259.89","9,276.57","9,141.19","","-0.23%"
"04/14/2013","9,260.51","9,263.85","9,299.48","9,218.00","","-0.02%"
"04/07/2013","9,262.38","9,086.66","9,279.85","9,055.14","","2.16%"
"03/31/2013","9,066.71","9,019.86","9,092.52","9,011.71","","0.28%"
"03/24/2013","9,040.96","8,902.02","9,054.96","8,872.10","","1.43%"
"03/17/2013","8,913.79","8,845.71","8,913.79","8,797.92","","0.90%"
"03/10/2013","8,834.71","8,765.17","8,887.18","8,711.70","","0.86%"
"03/03/2013","8,759.15","8,826.01","8,880.10","8,759.08","","-0.79%"
"02/24/2013","8,828.85","8,825.90","8,933.00","8,805.38","","-0.05%"
"02/17/2013","8,833.12","8,816.33","8,946.23","8,803.97","","-0.16%"
"02/10/2013","8,847.04","8,945.93","8,979.97","8,846.92","","-1.00%"
"02/03/2013","8,936.50","8,972.86","9,045.47","8,936.50","","0.04%"
"01/27/2013","8,933.31","8,883.69","9,068.80","8,836.42","","0.38%"
