"Date","Price","Open","High","Low","Vol.","Change %"
"08/26/2022","986.57","989.30","992.27","985.01","","-0.28%"
"08/25/2022","989.30","986.76","989.64","983.37","","0.26%"
"08/24/2022","986.76","985.04","986.76","978.11","","0.17%"
"08/23/2022","985.04","983.11","988.48","982.66","","0.20%"
"08/22/2022","983.11","987.30","987.75","982.88","","-0.42%"
"08/19/2022","987.30","986.63","988.36","984.43","","0.07%"
"08/18/2022","986.63","986.72","989.71","985.32","","-0.01%"
"08/17/2022","986.72","988.54","990.49","983.80","","-0.18%"
"08/16/2022","988.54","987.14","989.74","986.81","","0.14%"
"08/15/2022","987.14","986.80","989.68","981.80","","0.03%"
"08/12/2022","986.80","980.27","988.24","979.74","","0.67%"
"08/11/2022","980.27","971.58","981.43","970.27","","0.89%"
"08/10/2022","971.58","970.93","978.31","970.10","","0.07%"
"08/09/2022","970.93","967.40","970.94","965.38","","0.36%"
"08/08/2022","967.40","968.80","968.80","965.05","","-0.14%"
"08/05/2022","968.80","960.07","969.47","960.07","","0.91%"
"08/04/2022","960.07","956.82","961.20","955.24","","0.34%"
"08/03/2022","956.82","956.22","958.84","952.51","","0.06%"
"08/02/2022","956.22","959.22","959.22","955.60","","-0.31%"
"08/01/2022","959.22","954.65","959.22","953.88","","0.48%"
"07/29/2022","954.65","955.74","958.02","951.25","","-0.11%"
"07/28/2022","955.74","950.48","955.74","949.10","","0.53%"
"07/27/2022","950.70","953.89","960.96","950.38","","-0.33%"
"07/26/2022","953.89","956.97","957.04","951.00","","-0.32%"
"07/25/2022","956.97","965.63","967.58","953.80","","-0.90%"
"07/22/2022","965.63","967.10","969.48","964.94","","-0.15%"
"07/21/2022","967.10","967.09","971.83","966.39","","0.00%"
"07/20/2022","967.09","965.69","979.48","965.69","","-0.06%"
"07/19/2022","967.68","959.97","967.80","959.46","","0.80%"
"07/18/2022","959.97","956.38","960.98","955.37","","0.37%"
"07/15/2022","956.38","949.58","957.09","949.58","","0.72%"
"07/14/2022","949.58","952.68","957.13","949.56","","-0.51%"
"07/13/2022","954.48","946.96","954.48","946.85","","0.47%"
"07/12/2022","950.00","945.56","956.94","945.56","","0.39%"
"07/08/2022","946.35","947.32","954.95","945.02","","-0.10%"
"07/07/2022","947.32","938.37","947.32","938.37","","0.95%"
"07/06/2022","938.37","931.12","940.37","929.40","","0.78%"
"07/05/2022","931.12","936.98","944.90","931.12","","-1.32%"
"07/04/2022","943.54","942.98","953.32","942.98","","-0.32%"
"07/01/2022","946.59","970.06","970.72","946.59","","-2.42%"
"06/30/2022","970.06","971.04","974.61","969.99","","-0.10%"
"06/29/2022","971.04","969.13","974.71","967.23","","0.20%"
"06/28/2022","969.13","964.94","971.32","964.94","","0.43%"
"06/27/2022","964.94","967.76","971.47","963.53","","-0.29%"
"06/24/2022","967.76","960.44","970.65","960.44","","0.76%"
"06/23/2022","960.44","967.78","968.21","959.74","","-0.81%"
"06/22/2022","968.30","980.19","983.59","968.23","","-1.24%"
"06/21/2022","980.45","980.86","982.71","978.85","","-0.04%"
"06/20/2022","980.86","975.38","984.05","975.38","","0.56%"
"06/17/2022","975.38","989.06","989.16","975.38","","-1.38%"
"06/16/2022","989.06","995.53","996.38","989.06","","-0.65%"
"06/15/2022","995.53","987.74","995.57","985.59","","0.79%"
"06/14/2022","987.74","1,009.34","1,009.34","987.70","","-2.14%"
"06/13/2022","1,009.34","1,017.02","1,021.70","1,009.33","","-0.76%"
"06/10/2022","1,017.02","1,019.39","1,019.39","1,012.04","","-0.23%"
"06/09/2022","1,019.39","1,024.47","1,028.63","1,019.39","","-0.50%"
"06/08/2022","1,024.47","1,027.50","1,028.34","1,020.62","","-0.30%"
"06/07/2022","1,027.50","1,023.23","1,027.50","1,015.95","","0.42%"
"06/06/2022","1,023.23","1,016.87","1,023.77","1,015.76","","0.47%"
"06/03/2022","1,018.49","1,012.56","1,018.49","1,010.26","","0.59%"
"06/02/2022","1,012.56","1,000.37","1,014.11","999.86","","1.22%"
"06/01/2022","1,000.37","991.96","1,010.84","991.51","","0.51%"
"05/31/2022","995.31","993.26","997.67","992.90","","0.21%"
"05/30/2022","993.26","995.56","999.37","993.26","","-0.23%"
"05/27/2022","995.56","1,003.01","1,004.81","993.22","","-0.78%"
"05/26/2022","1,003.42","1,001.70","1,006.17","1,001.70","","0.17%"
"05/25/2022","1,001.70","1,002.06","1,007.54","998.49","","-0.04%"
"05/24/2022","1,002.06","1,014.60","1,019.17","1,001.16","","-1.24%"
"05/23/2022","1,014.60","1,019.54","1,022.96","1,010.61","","-0.48%"
"05/20/2022","1,019.54","1,023.68","1,024.70","1,019.54","","-0.40%"
"05/19/2022","1,023.68","1,022.35","1,028.26","1,022.35","","0.13%"
"05/18/2022","1,022.35","1,026.74","1,030.40","1,022.19","","-0.43%"
"05/17/2022","1,026.74","1,023.06","1,028.24","1,023.06","","0.36%"
"05/16/2022","1,023.06","1,025.42","1,029.82","1,022.55","","-0.23%"
"05/13/2022","1,025.42","1,013.36","1,025.42","1,013.36","","1.19%"
"05/12/2022","1,013.36","1,020.60","1,021.08","1,013.09","","-0.71%"
"05/11/2022","1,020.60","1,022.75","1,029.93","1,019.82","","-0.21%"
"05/10/2022","1,022.75","1,052.87","1,055.79","1,022.75","","-2.86%"
"05/09/2022","1,052.87","1,057.99","1,059.67","1,052.87","","-0.48%"
"05/06/2022","1,057.99","1,063.45","1,063.55","1,057.89","","-0.51%"
"05/05/2022","1,063.45","1,063.50","1,064.82","1,062.66","","0.00%"
"05/04/2022","1,063.50","1,064.51","1,068.01","1,063.50","","-0.10%"
"04/29/2022","1,064.51","1,064.38","1,066.01","1,061.14","","0.01%"
"04/28/2022","1,064.38","1,058.87","1,064.67","1,057.85","","0.52%"
"04/27/2022","1,058.87","1,062.62","1,063.02","1,058.10","","-0.35%"
"04/26/2022","1,062.62","1,069.16","1,069.16","1,061.98","","-0.61%"
"04/25/2022","1,069.16","1,068.06","1,071.64","1,066.03","","0.10%"
"04/22/2022","1,068.06","1,061.61","1,068.06","1,061.61","","0.61%"
"04/21/2022","1,061.61","1,058.82","1,063.04","1,058.30","","0.26%"
"04/20/2022","1,058.82","1,057.37","1,061.65","1,055.32","","0.14%"
"04/19/2022","1,057.37","1,056.34","1,057.37","1,052.97","","0.10%"
"04/18/2022","1,056.34","1,054.16","1,057.51","1,053.03","","0.21%"
"04/15/2022","1,054.16","1,051.79","1,054.47","1,050.01","","0.23%"
"04/14/2022","1,051.79","1,051.05","1,052.74","1,049.48","","0.07%"
"04/13/2022","1,051.05","1,049.92","1,052.10","1,048.88","","0.11%"
"04/12/2022","1,049.92","1,047.42","1,051.46","1,046.16","","0.24%"
"04/11/2022","1,047.42","1,048.26","1,050.36","1,045.54","","-0.08%"
"04/08/2022","1,048.26","1,046.73","1,048.50","1,043.59","","0.15%"
"04/07/2022","1,046.73","1,043.51","1,046.73","1,038.91","","0.31%"
"04/06/2022","1,043.51","1,043.01","1,045.42","1,038.92","","0.05%"
"04/05/2022","1,043.01","1,037.77","1,043.01","1,037.00","","0.50%"
"04/04/2022","1,037.77","1,039.96","1,045.84","1,036.03","","-0.21%"
"04/01/2022","1,039.96","1,037.15","1,041.60","1,036.74","","0.27%"
"03/31/2022","1,037.15","1,033.19","1,038.08","1,030.67","","0.38%"
"03/30/2022","1,033.19","1,027.21","1,033.76","1,025.64","","0.58%"
"03/29/2022","1,027.21","1,019.44","1,027.21","1,017.60","","0.76%"
"03/28/2022","1,019.44","1,017.52","1,019.57","1,015.52","","0.19%"
"03/25/2022","1,017.52","1,011.63","1,029.58","1,011.63","","0.58%"
"03/24/2022","1,011.63","1,014.08","1,019.21","1,011.63","","-0.24%"
"03/23/2022","1,014.08","1,036.95","1,036.95","1,014.08","","-2.21%"
"03/22/2022","1,036.95","1,040.82","1,046.41","1,036.95","","-0.37%"
"03/21/2022","1,040.82","1,041.54","1,047.57","1,040.80","","-0.07%"
"03/18/2022","1,041.54","1,045.46","1,049.75","1,040.68","","-0.37%"
"03/17/2022","1,045.46","1,030.38","1,045.46","1,030.38","","1.46%"
"03/16/2022","1,030.38","1,026.33","1,032.12","1,025.82","","0.40%"
"03/15/2022","1,026.33","1,022.87","1,031.99","1,020.28","","0.34%"
"03/14/2022","1,022.87","1,018.75","1,025.27","1,018.68","","0.40%"
"03/11/2022","1,018.75","1,012.99","1,027.76","1,011.91","","0.57%"
"03/10/2022","1,012.99","1,041.22","1,047.66","1,012.99","","-2.71%"
"03/09/2022","1,041.22","1,023.06","1,044.52","1,023.06","","1.78%"
"03/08/2022","1,023.06","998.23","1,024.22","997.35","","2.49%"
"03/07/2022","998.23","1,033.31","1,033.31","993.63","","-3.39%"
"03/04/2022","1,033.31","1,040.79","1,043.76","1,031.20","","-0.72%"
"03/03/2022","1,040.79","1,049.74","1,050.97","1,039.90","","-0.85%"
"03/02/2022","1,049.74","1,057.33","1,057.75","1,047.53","","-0.72%"
"03/01/2022","1,057.33","1,055.71","1,067.31","1,055.71","","0.15%"
"02/28/2022","1,055.71","1,061.94","1,070.55","1,055.71","","-0.59%"
"02/25/2022","1,061.94","1,044.44","1,073.51","1,038.91","","1.68%"
"02/24/2022","1,044.44","1,094.08","1,094.08","1,043.44","","-4.54%"
