"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"02/05/2025","114,15","114,20","114,80","114,00","42,44K","-0,26%"
"30/04/2025","114,45","113,65","114,50","113,50","150,30K","1,01%"
"29/04/2025","113,30","114,00","114,50","113,25","103,22K","-0,87%"
"28/04/2025","114,30","115,00","115,40","114,30","131,79K","-0,61%"
"25/04/2025","115,00","117,00","117,00","114,70","514,89K","-1,71%"
"24/04/2025","117,00","116,55","117,95","116,55","256,48K","0,43%"
"23/04/2025","116,50","116,00","116,70","116,00","267,52K","0,43%"
"22/04/2025","116,00","116,70","116,70","116,00","274,25K","0,00%"
"21/04/2025","116,00","116,00","116,00","114,90","99,08K","0,87%"
"18/04/2025","115,00","115,00","115,50","114,70","312,01K","0,00%"
"17/04/2025","115,00","115,00","115,95","114,70","312,19K","0,09%"
"16/04/2025","114,90","114,05","115,50","114,05","202,33K","0,79%"
"15/04/2025","114,00","112,00","114,00","112,00","340,97K","1,97%"
"14/04/2025","111,80","110,00","111,80","109,55","338,80K","3,04%"
"11/04/2025","108,50","111,70","111,70","107,30","658,51K","-2,25%"
"10/04/2025","111,00","112,00","115,00","111,00","827,01K","3,84%"
"09/04/2025","106,90","105,70","107,00","103,00","355,32K","-1,02%"
"08/04/2025","108,00","112,00","112,00","108,00","311,10K","0,93%"
"07/04/2025","107,00","112,00","112,00","106,00","477,91K","-7,32%"
"04/04/2025","115,45","116,00","116,85","115,15","482,29K","-0,77%"
"03/04/2025","116,35","119,00","119,65","116,10","468,20K","-3,04%"
"02/04/2025","120,00","123,00","123,05","119,40","548,09K","-2,04%"
"28/03/2025","122,50","123,00","123,90","120,05","2,00M","7,88%"
"26/03/2025","113,55","115,80","116,70","113,55","133,43K","-2,11%"
"25/03/2025","116,00","117,05","117,80","115,60","363,27K","-1,69%"
"24/03/2025","118,00","113,80","118,40","113,00","1,18M","4,42%"
"21/03/2025","113,00","112,00","113,80","112,00","1,26M","0,71%"
"20/03/2025","112,20","112,40","112,50","111,55","331,25K","0,00%"
"19/03/2025","112,20","113,10","114,00","111,60","427,08K","1,63%"
"18/03/2025","110,40","109,90","110,40","107,55","283,97K","1,33%"
"17/03/2025","108,95","110,50","111,00","108,50","40,75K","0,00%"
"14/03/2025","108,95","107,05","108,95","106,90","342,57K","1,82%"
"13/03/2025","107,00","105,00","107,90","104,20","156,42K","1,86%"
"12/03/2025","105,05","107,00","108,00","105,05","174,46K","-1,96%"
"11/03/2025","107,15","108,50","108,50","106,50","57,88K","-1,56%"
"10/03/2025","108,85","110,20","110,30","108,85","28,92K","-1,18%"
"07/03/2025","110,15","110,00","110,40","108,20","160,36K","0,14%"
"06/03/2025","110,00","111,10","111,35","109,70","67,95K","-1,26%"
"05/03/2025","111,40","112,90","112,90","111,40","30,78K","-1,33%"
"04/03/2025","112,90","112,80","113,00","111,85","30,25K","-0,09%"
"03/03/2025","113,00","114,00","114,00","112,00","53,95K","-0,88%"
"28/02/2025","114,00","112,50","114,00","110,25","269,74K","1,33%"
"27/02/2025","112,50","116,95","117,45","112,00","159,02K","-3,02%"
"26/02/2025","116,00","114,90","119,65","114,00","2,90M","5,89%"
"25/02/2025","109,55","108,10","112,00","108,00","1,03M","2,43%"
"24/02/2025","106,95","102,90","106,95","102,00","947,96K","4,85%"
"21/02/2025","102,00","103,00","103,85","102,00","202,09K","-1,92%"
"20/02/2025","104,00","103,60","104,00","103,00","221,36K","-0,05%"
"19/02/2025","104,05","103,95","104,05","102,85","152,61K","0,05%"
"18/02/2025","104,00","103,50","104,65","103,40","92,31K","0,39%"
"17/02/2025","103,60","103,15","104,70","103,15","214,77K","-0,96%"
"14/02/2025","104,60","107,00","107,00","102,60","830,26K","-2,20%"
"13/02/2025","106,95","107,90","107,90","106,05","306,92K","0,05%"
"12/02/2025","106,90","103,50","107,30","102,70","912,04K","3,94%"
"11/02/2025","102,85","102,80","103,45","102,75","233,55K","-0,15%"
"10/02/2025","103,00","103,75","103,75","102,35","418,24K","-0,77%"
"07/02/2025","103,80","104,50","106,00","102,50","519,58K","-0,19%"
"06/02/2025","104,00","101,55","104,00","101,55","167,05K","2,06%"
"05/02/2025","101,90","103,00","103,50","100,50","95,98K","-1,26%"
"04/02/2025","103,20","103,30","104,35","103,00","111,41K","-0,10%"
"03/02/2025","103,30","105,25","106,00","103,30","225,17K","-2,82%"
"31/01/2025","106,30","108,15","109,00","106,30","450,45K","0,00%"
"30/01/2025","106,30","99,00","106,65","98,99","1,98M","9,58%"
"29/01/2025","97,01","93,70","98,00","93,65","839,64K","4,20%"
"28/01/2025","93,10","91,99","93,10","91,76","642,96K","1,21%"
"27/01/2025","91,99","92,00","92,20","91,68","111,23K","-0,01%"
"24/01/2025","92,00","91,22","92,20","91,22","420,56K","1,21%"
"23/01/2025","90,90","89,51","90,90","89,26","355,87K","1,91%"
"22/01/2025","89,20","89,20","89,35","88,50","287,91K","-0,34%"
"21/01/2025","89,50","90,98","90,99","88,92","434,87K","-1,65%"
"20/01/2025","91,00","92,52","92,52","91,00","215,29K","-1,61%"
"17/01/2025","92,49","92,98","93,00","92,49","326,96K","-0,14%"
"16/01/2025","92,62","92,15","93,35","92,15","271,01K","0,67%"
"15/01/2025","92,00","89,66","92,00","89,35","184,27K","2,97%"
"13/01/2025","89,35","90,19","90,19","89,10","94,17K","-0,22%"
"10/01/2025","89,55","87,51","91,70","87,51","1,09M","2,69%"
"09/01/2025","87,20","86,50","87,93","86,50","107,76K","0,23%"
"08/01/2025","87,00","87,87","87,87","86,63","266,92K","-1,02%"
"07/01/2025","87,90","87,98","88,50","87,71","309,48K","-0,79%"
"06/01/2025","88,60","86,85","88,89","86,50","282,94K","2,43%"
"03/01/2025","86,50","83,19","86,80","83,19","258,41K","4,34%"
"02/01/2025","82,90","83,50","83,50","82,12","196,31K","1,09%"
