"Date","Price","Open","High","Low","Vol.","Change %"
"07/11/2021","991.99","999.74","999.74","989.66","","-0.78%"
"07/04/2021","999.74","1,012.46","1,012.46","992.49","","-1.72%"
"06/27/2021","1,017.28","1,015.28","1,020.04","1,012.11","","0.20%"
"06/20/2021","1,015.28","1,021.44","1,030.18","1,011.10","","-0.67%"
"06/13/2021","1,022.14","1,022.37","1,033.42","1,017.11","","-0.02%"
"06/06/2021","1,022.37","1,013.30","1,023.37","1,007.58","","0.90%"
"05/30/2021","1,013.30","995.62","1,017.34","990.05","","1.78%"
"05/23/2021","995.62","991.60","997.12","985.71","","0.41%"
"05/16/2021","991.60","982.91","1,002.19","982.90","","0.88%"
"05/09/2021","982.91","980.48","985.74","979.93","","0.25%"
"05/02/2021","980.48","961.01","982.75","961.00","","1.74%"
"04/25/2021","963.73","957.66","964.63","953.72","","0.63%"
"04/18/2021","957.66","951.37","957.77","949.49","","0.66%"
"04/11/2021","951.37","944.13","952.65","943.50","","0.77%"
"04/04/2021","944.13","943.61","945.54","936.72","","0.06%"
"03/28/2021","943.61","938.41","944.14","934.34","","0.55%"
"03/21/2021","938.41","934.48","938.41","924.96","","0.42%"
"03/14/2021","934.48","930.25","945.41","928.87","","0.46%"
"03/07/2021","930.25","925.39","930.99","922.43","","0.52%"
"02/28/2021","925.39","926.27","927.98","921.07","","-0.09%"
"02/21/2021","926.27","934.98","936.59","913.40","","-0.93%"
"02/14/2021","934.98","941.86","945.76","934.16","","-0.73%"
"02/07/2021","941.86","955.53","960.78","938.09","","-1.43%"
"01/31/2021","955.53","951.94","963.56","947.88","","0.38%"
"01/24/2021","951.94","946.10","961.54","941.90","","0.62%"
"01/17/2021","946.10","934.83","946.43","932.57","","1.21%"
"01/10/2021","934.83","919.60","937.34","916.78","","1.66%"
"01/03/2021","919.60","924.78","928.97","915.01","","-0.56%"
"12/27/2020","924.78","920.09","924.78","913.93","","0.51%"
"12/20/2020","920.09","944.58","944.58","906.77","","-2.59%"
"12/13/2020","944.58","931.21","950.56","924.02","","1.44%"
